ID,Instances of works,Abstract Title,Instance Title,Generic Descriptor,Number of parts,Voice in the Polyphony,Primary Language,Secondary Language,Style of discourse,Number of stanzas,Number of envois,Date,Authors,Author commentary,L Index,MW Index,RS Index,T Index (Motets),T Index (Songs),Lu Index,M Index,vdB Index (Rondeaux),Host work ID,Host Work Instance,Host Work Location,Other data,Edition,Manuscript Collocation
C 130,4,Tant ai d'amours qu'en chantant m'estuet plaindre,Tant ai d'amors qu'en chantant me fait plaindre,Chanson à refrain et refrain interne,1,,Langue d'oïl,,Vers,6,,,Vidame de Chartres,,262-7,"746, 1",130,,74,,,,,,,St. I-II/IV-V,,"F-Pn nouv. acq. fr. 1050, fol. 127 va"
C 130,5,Tant ai d'amours qu'en chantant m'estuet plaindre,Tant ai d'amors qu'en chantant me fet plaindre,Chanson à refrain et refrain interne,1,,Langue d'oïl,,Vers,6,,,Vidame de Chartres,,262-7,"746, 1",130,,74,,,,,,,St. I-II/IV-V,,"F-Pn fr. 847, fol. 68 ra"
C 130,6,Tant ai d'amours qu'en chantant m'estuet plaindre,Tant ai d'amours qu'en chantant me fet plaindre,Chanson à refrain et refrain interne,1,,Langue d'oïl,,Vers,6,,,Anonyme,,262-7,"746, 1",130,,74,,,,,,,St. I-II/IV-V,,"F-Pn fr. 24406, fol. 48 rb"
C 130,7,Tant ai d'amours qu'en chantant m'estuet plaindre,Tant ai d'amors qu'en chantant m'estuet plaindre,Chanson à refrain et refrain interne,1,,Langue d'oïl,,Vers,6,,,Anonyme,,262-7,"746, 1",130,,74,,,,,,,St. I-VI,,"F-Pn fr. 846, fol. 135 ra"
C 130,8,Tant ai d'amours qu'en chantant m'estuet plaindre,Tant ai d'amors k'en chantant m'estuet plaindre,Chanson à refrain et refrain interne,1,,Langue d'oïl,,Vers,6,,,Blondel de Nesle,,262-7,"746, 1",130,,74,,,,,,,St. I-IV/VI/V,,"CH-BEb 389, fol. 230 r"
C 130,9,Tant ai d'amours qu'en chantant m'estuet plaindre,Tant ai d'amours q'en chantant mi fait plaindre,Chanson à refrain et refrain interne,1,,Langue d'oïl,,Vers,6,,,Raoul de Soissons,Attribution dans la table,262-7,"746, 1",130,,74,,,,,,,St. I-IV/VI,,"I-Rvat Reg. lat. 1490, fol. 30 (31) ra"
C 131,1,Flour ne glais ne vois autaine,Flours ne glais ne vois autainne,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Guillaume le Vinier,,102-11,"792, 1",131,,75,,,,,,,,,"F-Pn fr. 844, fol. 107 va"
C 131,2,Flour ne glais ne vois autaine,Flors ne glais ne uois hautaine,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Guillaume le Vinier,,102-11,"792, 1",131,,75,,,,,,,,,"F-Pn fr. 12615, fol. 28 r"
C 131,3,Flour ne glais ne vois autaine,Flour ne glais ne uois autaine,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Guillaume le Vinier,,102-11,"792, 1",131,,75,,,,,,,,,"F-AS 139 (657), fol. 130 va"
C 131,4,Flour ne glais ne vois autaine,Flour ne glais ne vois autaine,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Anonyme,,102-11,"792, 1",131,,75,,,,,,,,,"I-Sc H. X. 36, fol. 29 v"
C 131,5,Flour ne glais ne vois autaine,Flours ne glais ne uoix hautainne,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Guillaume le Vinier,,102-11,"792, 1",131,,75,,,,,,,,,"CH-BEb 389, fol. 80 r"
C 131,6,Flour ne glais ne vois autaine,Flour ne glais ne uois autaine,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Guillaume le Vinier,,102-11,"792, 1",131,,75,,,,,,,,,"I-Rvat Reg. lat. 1490, fol. 37 (39) va"
C 132,1,Chanter vueil d'amour certaine,Chanter uueil d'amors certaine,Chanson à refrain,1,,Langue d'oïl,,Vers,6,1,,Anonyme,,265-346,"820, 2",132,,76,,,,,,,St. I-IV,,"F-Pa 5198, p. 386 a"
C 132,2,Chanter vueil d'amour certaine,Chanter uueil d'amors certaine,Chanson à refrain,1,,Langue d'oïl,,Vers,6,1,,Anonyme,,265-346,"820, 2",132,,76,,,,,,,St. I-IV,,"F-Pn fr. 845, fol. 176 vb"
C 132,3,Chanter vueil d'amour certaine,Chanter uueil d'amors certaine,Chanson à refrain,1,,Langue d'oïl,,Vers,6,1,,Anonyme,,265-346,"820, 2",132,,76,,,,,,,St. I-IV,,"F-Pn nouv. acq. fr. 1050, fol. 248 va"
C 132,4,Chanter vueil d'amour certaine,Chanter vuil d'amour certainne,Chanson à refrain,1,,Langue d'oïl,,Vers,6,1,,Anonyme,,265-346,"820, 2",132,,76,,,,,,,St. I-envoi,,"F-Pn fr. 846, fol. 28 rb"
C 139,1,Pour travail ne pour paine,Pour trauaill ne pour painne,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Audefroi le Bâtard,,15-14,"1062, 3",139,,81,,,,,,,,,"F-Pn fr. 844, fol. 146 ra"
C 139,2,Pour travail ne pour paine,Pour trauail ne por paine,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Audefroi le Bâtard,,15-14,"1062, 3",139,,81,,,,,,,,,"F-Pn fr. 12615, fol. 55 r"
C 143,1,"Le samedi au soir, fait la semaine",Lou samedi a soir fat la semainne,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Anonyme,,265-1048,"192, 8",143,,,,,,,,,,,"F-Pn fr. 20050, fol. 146 r"
C 144,1,Hé trikedondaine,Hé trikedondene,Chanson à refrain,1,,Langue d'oïl,,Vers,8,,,Anonyme,,265-479,"217, 32",144,,,,,,,,,St. I-III/VII,,"F-Pn fr. 20050, fol. 111 r"
C 144,2,Hé trikedondaine,Quant primes me quintey de amors,Chanson à refrain,1,,Langue d'oïl,,Vers,8,,,Anonyme,,265-479,"217, 32",144,,,,,,,,,St. I-VIII,,"GB-Lbl Add. 16559, fol. 220 r"
C 145,1,Chançon faz non pas vilaine,Chançon faz non pas vilainne,Chanson avec des refrains,1,,Langue d'oïl,,Vers,6,,,Pierrequin de la Coupelle,,202-2,"851, 8",145,,85,,,,,,,St. I-IV/VI,,"F-Pn fr. 844, fol. 163 ra"
C 145,2,Chançon faz non pas vilaine,Chançons fas non pas villaine,Chanson avec des refrains,1,,Langue d'oïl,,Vers,6,,,Pierrequin de la Coupelle,,202-2,"851, 8",145,,85,,,,,,,St. I-VI,,"F-Pn fr. 12615, fol. 126 r"
C 146,1,Amours est trop fiers chastelains,Amors est trop fiers chastelains,Chanson à refrain et refrain interne,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-79,"151, 1",146,,86,,,,,,,,,"F-Pn fr. 847, fol. 146 rb"
C 150,1,Amours et desirs me destraint,Amors et desirs me destraint,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-81,"901, 47",150,,,,,,,,,St. I-IV,,"F-Pn fr. 20050, fol. 107 v"
C 150,2,Amours et desirs me destraint,Amors et desirs me destraint,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-81,"901, 47",150,,,,,,,,,St. I-V,,"CH-BEb 389, fol. 15 r"
C 151,1,Loiaus amours qui en moi maint,Loiaus amors qui en moi maint,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Jacques le Vinier,,127-7,"1013, 1",151,,88,,,,,,,,,"F-Pn fr. 844, fol. 167 vb"
C 151,2,Loiaus amours qui en moi maint,Loial amors ki ens moi maint,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Jacques le Vinier,,127-7,"1013, 1",151,,88,,,,,,,,,"F-Pn fr. 12615, fol. 61 v"
C 151,3,Loiaus amours qui en moi maint,,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Jacques le Vinier,Attribution dans la table,127-7,"1013, 1",151,,88,,,,,,,,,[I-Rvat Reg. lat. 1490]
C 157,1,Pour mon cuer a joie atraire,Por mon cuer a ioie atrere,Chanson avec des refrains,1,,Langue d'oïl,,Vers,6,,,Anonyme,,265-1373,"935, 2",157,,92,,,,,,,St. I-V,,"F-Pa 5198, p. 328 b"
C 157,2,Pour mon cuer a joie atraire,Por mon cuer a ioie trere,Chanson avec des refrains,1,,Langue d'oïl,,Vers,6,,,Anonyme,,265-1373,"935, 2",157,,92,,,,,,,St. I-VI,,"F-Pn fr. 845, fol. 157 vb"
C 157,3,Pour mon cuer a joie atraire,Por mon cuer a ioie atraire,Chanson avec des refrains,1,,Langue d'oïl,,Vers,6,,,Anonyme,,265-1373,"935, 2",157,,92,,,,,,,St. I-V,,"F-Pn nouv. acq. fr. 1050, fol. 206 ra"
C 157,4,Pour mon cuer a joie atraire,Por mon cuer a ioie atrere,Chanson avec des refrains,1,,Langue d'oïl,,Vers,6,,,Anonyme,,265-1373,"935, 2",157,,92,,,,,,,St. I-V,,"F-Pn fr. 847, fol. 190 vb"
C 157a,1,Anuiz meslez a contraire,Anuis muez a contraire,Ballade à refrain,1,,Langue d'oïl,,Vers,3,,,Nicole de Margival,,189-1,"2, 19",157a,,,,,,N 42,1,v. 2341-2352,,,"F-Pn fr. 24432, fol. 169 ra"
C 157a,2,Anuiz meslez a contraire,Ennuy meslé au contraire,Ballade à refrain,1,,Langue d'oïl,,Vers,3,,,Nicole de Margival,,189-1,"2, 19",157a,,,,,,N 42,2,v. 2341-2352,,,"RUS-SPsc fr. 4° v. XIV. 3, fol. 61 vb"
C 158,1,"Dame, ne vous doit desplaire",Dame ne vous doit desplaire,Chanson à refrain et refrain interne,1,,Langue d'oïl,,Vers,3,,,Pierre de Corbie,,204-1,"1376, 1",158,,93,,,,,,,,,"F-Pn fr. 844, fol. 21 vb"
C 158,2,"Dame, ne vous doit desplaire",Dame ne vous doit desplaire,Chanson à refrain et refrain interne,1,,Langue d'oïl,,Vers,3,,,Pierre de Corbie,,204-1,"1376, 1",158,,93,,,,,,,,,"F-Pn fr. 12615, fol. 123 r"
C 161,1,Onques mais de chançon faire,Onques mais de chanson faire,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-1251,"1026, 21",161,,,,,,,,,,,"GB-Ob Douce 308, fol. 232 (243) va"
C 165,1,Chançonete m'estuet faire,Chansonete m'estuet faire,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-323,"224, 3",165,,,,,,,,,,,"GB-Ob Douce 308, fol. 231 (242) vb"
C 169,1,Bien doi chanter la cui chançon set plaire,Bien doi chanter la cui chançon set plaire,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Guillaume le Vinier,,102-3,"1323, 1",169,,98,,,,,,,St. I-envoi,,"F-Pn fr. 844, fol. 110 ra"
C 169,2,Bien doi chanter la cui chançon set plaire,Bjen doit chanter la cui chançons set plaire,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Guillaume le Vinier,,102-3,"1323, 1",169,,98,,,,,,,St. I-III,,"F-Pn fr. 12615, fol. 30 r"
C 169,3,Bien doi chanter la cui chançon set plaire,Bien doi chanter la qui chançon set plaire,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Anonyme,,102-3,"1323, 1",169,,98,,,,,,,St. I-V,,"F-Pn fr. 1591, fol. 99 v"
C 175,1,Quant li biaus tens a nous repaire,Quant li beaus tans a nous repaire,Rotruenge à refrain,1,,Langue d'oïl,,Vers,5,,,Gontier de Soignies,,92-16,"752, 9",175,,,,,,,,,,,"F-Pn fr. 12615, fol. 115 v"
C 182,1,Quant li nouviaus tens repaire (Que li ivers),Quant li nouiaus tens repaire (que li yuers),Chanson à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-1460,"900, 3",182,,,,,,,,,,,"F-Pn fr. 12581, fol. 87 va"
C 195,1,Je ne chantai onques mais,Je ne chantai onkes mais,Ballette avec des refrains,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-900,"1521, 1",195,,,,,,,,,,,"GB-Ob Douce 308, fol. 217 (229) ra"
C 196,1,Plus amourous qu'onkes mais,Plus amerous c'onkes mais,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-1332,"1067, 1",196,,,,,,,,,,,"GB-Ob Douce 308, fol. 230 (241) vb"
C 202,1,Siet soi bele Aye as piés sa male maistre,Siet soi bele aye as piez sa male maistre,Chanson de toile à refrain,1,,Langue d'oïl,,Vers,2,,,Jean Renart?,,265-1619,"192, 3",202,,,,,,N 33,1,v. 1183-1192,,,"I-Rvat Reg. lat. 1725, fol. 74 vb"
C 202c,1,Par foit moie sui souvent mis en plait,Par foit mie sui mis forment en plait,Chanson à refrain,1,,Langue d'oïl,,Vers,2,,,Anonyme,,265-1302,"1034, 19",202c,,,,,,,,,,,"F-Pn nouv. acq. fr. 10047, fol. 47 ra"
C 203a,1,Puez ne mi volt oïr ma dame,Puez ne mi uolt oïr ma dame,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-1387,"803, 1",203a,,,,,,,,,,,"GB-Ob Douce 308, fol. 221 (233) ra"
C 204,1,Hardis sui en l'acointance,[H]ardis sui en l'acointance,Chanson à refrain,1,,Langue d'oïl,,Vers,4,1,,Jean Erart,,154-10,"1209, 101",204,,117,,,,,,,St. I-envoi,,"F-Pn fr. 844, fol. 165 ra"
C 204,2,Hardis sui en l'acointance,Hardis sui ens la cointance,Chanson à refrain,1,,Langue d'oïl,,Vers,4,1,,Jean Erart,,154-10,"1209, 101",204,,117,,,,,,,St. I-IV ; St. IV lacunaire,,"F-Pn fr. 12615, fol. 129 v"
C 208,1,Aucuns d'amer se bobance,Aucuns d'ameir ce bobance,Ballette à refrain,1,,Langue d'oïl,,Vers,2,,,Anonyme,,265-161,"175, 4",208,,,,,,,,,,,"GB-Ob Douce 308, fol. 235 (246) rb"
C 227,1,Amours me tient en esperance,Amors me tient en esperance,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-104,"626, 23",227,,133,,,,,,,,,"F-Pa 5198, p. 312 a"
C 227,2,Amours me tient en esperance,Amors me tient en esperance,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-104,"626, 23",227,,133,,,,,,,,,"F-Pn fr. 845, fol. 148 vb"
C 227,3,Amours me tient en esperance,Amors me tient en esperance,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-104,"626, 23",227,,133,,,,,,,,,"F-Pn nouv. acq. fr. 1050, fol. 197 va"
C 227,4,Amours me tient en esperance,Amors me tient en esperance,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-104,"626, 23",227,,133,,,,,,,,,"F-Pn fr. 847, fol. 163 va"
C 228,1,Alegiés moi ma grevance,Alegiez moi ma greuance,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-37,"1282, 1",228,,,,,,,,,,,"GB-Ob Douce 308, fol. 236 (247) ra"
C 236,1,Tant ai au cuer ire et duel et pesance,Tant ai au cuer ire et duel et pesance,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-1648,"1229, 3",236,,138,,,,,,,St. I-III,,"F-Pa 5198, p. 372 a"
C 236,2,Tant ai au cuer ire et duel et pesance,Tant ai au cuer ire et duel et pesance,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-1648,"1229, 3",236,,138,,,,,,,St. I-V,,"F-Pn nouv. acq. fr. 1050, fol. 242 ra"
C 237,1,Pour conforter ma pesance,Por conforter ma pesance,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Thibaut de Champagne,Rubrique liminaire postérieure ; Chanson copiée dans la section Thibaut de Champagne,240-43,"944, 4",237,,139,,,,,,,St. I-envoi,,"F-Pn fr. 844, fol. 61 ra"
C 237,2,Pour conforter ma pesance,Pour conforter ma pesance,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Thibaut de Champagne,,240-43,"944, 4",237,,139,,,,,,,St. I-envoi,,"F-Pn fr. 12615, fol. 4 r"
C 237,3,Pour conforter ma pesance,Por conforter ma pesance,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Thibaut de Champagne,,240-43,"944, 4",237,,139,,,,,,,St. I-II/IV/V/III,,"F-Pa 5198, p. 9 b"
C 237,4,Pour conforter ma pesance,Pour conforter ma pesance,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Anonyme,,240-43,"944, 4",237,,139,,,,,,,St. I-II/IV-envoi,,"F-Pn fr. 845, fol. 6 ra"
C 237,5,Pour conforter ma pesance,Por conforter ma pesance,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Thibaut de Champagne,,240-43,"944, 4",237,,139,,,,,,,St. I-envoi,,"F-Pn nouv. acq. fr. 1050, fol. 14 ra"
C 237,6,Pour conforter ma pesance,Pour conforter mon corage,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Anonyme,Chanson copiée dans la section Thibaut de Champagne,240-43,"944, 4",237,,139,,,,,,,St. I-envoi,,"F-Pn fr. 24406, fol. 5 va"
C 237,7,Pour conforter ma pesance,Pour conforter ma pesance,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Anonyme,,240-43,"944, 4",237,,139,,,,,,,St. I-envoi,,"F-Pn fr. 846, fol. 95 rb"
C 237,8,Pour conforter ma pesance,Pour conforter mon corage,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Anonyme,,240-43,"944, 4",237,,139,,,,,,,St. I-envoi,,"I-Sc H. X. 36, fol. 1 v"
C 254,1,Biauté et sens et vaillance,Biaulteiz et sans et vaillance,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-238,"1034, 59",254,,,,,,,,,,,"GB-Ob Douce 308, fol. 212 (224) va"
C 254,2,Biauté et sens et vaillance,Biauteit et sans et uaillance,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-238,"1034, 59",254,,,,,,,,,,,"GB-Ob Douce 308, fol. 226 (237) vb"
C 263,1,Je feisse chançons et chans,Je feisse chançons et chans,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Gilbert de Berneville,,84-19,"1233, 9",263,,156,,,,,,,St. I-envoi,,"F-Pn fr. 844, fol. 131 rb"
C 263,2,Je feisse chançons et chans,Je fesisse chançons et chans,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Gilbert de Berneville,,84-19,"1233, 9",263,,156,,,,,,,St. I-envoi,,"F-Pn fr. 12615, fol. 35 r"
C 263,3,Je feisse chançons et chans,[…] pris et amours li poissans,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Gilbert de Berneville,Attribution dans la table,84-19,"1233, 9",263,,156,,,,,,,St. III-V ; St. III lacunaire,,"I-Rvat Reg. lat. 1490, fol. 91 (103) ra"
C 265,1,Renvoisiés sui quant voi verdir les chans,Biau m'est quant uoi uerdir les chans,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Anonyme,,265-1546,"766, 1",265,,158,,,,,,,St. I-II/V-VI,,"F-Pa 5198, p. 381 b"
C 265,2,Renvoisiés sui quant voi verdir les chans,Biau m'est quant uoi uerdir les chans,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Anonyme,,265-1546,"766, 1",265,,158,,,,,,,St. I-II/V-VI,,"F-Pn nouv. acq. fr. 1050, fol. 245 vb"
C 265,3,Renvoisiés sui quant voi verdir les chans,Bjau m'est quant uoi uerdir les champs,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Anonyme,,265-1546,"766, 1",265,,158,,,,,,,St. I-VI,,"F-Pn fr. 846, fol. 17 rb"
C 265,4,Renvoisiés sui quant voi verdir les chans,Renuoixiés seux quant uoi uerdir les chans,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Anonyme,,265-1546,"766, 1",265,,158,,,,,,,St. I-VI,,"CH-BEb 389, fol. 211 v"
C 265a,1,Se li oisel baissent lor chans,Se li oisiel baisent lor chant,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Gontier de Soignies,,92-17,"752, 2",265a,,159,,,,,,,,,"F-Pn fr. 12615, fol. 112 r"
C 266,1,Envoisiés sui et chantans,Anuoixiez suis et chantans,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-678,"1106, 1",266,,,,,,,,,,,"GB-Ob Douce 308, fol. 230 (241) ra"
C 270,1,"Merci, ou estes vous manans",Merci ou estes vous manans,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Anonyme,,265-1138,"886, 1",270,,162,,,,,,,,,"F-Pn fr. 1591, fol. 179 v"
C 271,1,Deus confonde mesdisans,Duez confonde mesdixans,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-514,"1221, 4",271,,,,,,,,,,,"GB-Ob Douce 308, fol. 227 (238) ra"
C 278,1,Dame cortoise et bien sachans,Dame cortoise et bien saichans,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-399,"217, 19",278,,,,,,,,,,,"GB-Ob Douce 308, fol. 217 (229) rb"
C 301,1,Pour ce chant,Por ceu chant,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-1341,"1067, 2",301,,,,,,,,,,,"GB-Ob Douce 308, fol. 226 (237) vb"
C 310,1,Partis d'amour et de mon chant,Partis d'amors et de mon chant,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Andreu,,41644,"887, 2",310,,,,,,,,,St. I-II/VI/V/III/IV,,"F-Pn fr. 20050, fol. 34 v"
C 310,2,Partis d'amour et de mon chant,Pensis d'amors et de mon chant,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Andreu,,41644,"887, 2",310,,,,,,,,,St. I-VI,,"CH-BEb 389, fol. 190 v"
C 313,1,Pour autrui movrai mon chant,Por autrui mourai mon chant,Chanson à refrain,1,,Langue d'oïl,,Vers,4,,,Matthieu le Juif,,175-2,"7582, 20",313,,184,,,,,,,Mélodie copiée postérieurement,,"F-Pn fr. 844, fol. 175 rb"
C 313,2,Pour autrui movrai mon chant,Por autrui mourai mon chant,Chanson à refrain,1,,Langue d'oïl,,Vers,4,,,Matthieu le Juif,,175-2,"7582, 20",313,,184,,,,,,,,,"F-Pn fr. 12615, fol. 93 v"
C 313a,1,Cil qui voldra oïr mon chant,Cil qui voldra oïr mon chant,Chanson à refrain,1,,Langue d'oïl,,Vers,14,,,Anonyme,,265-291,"689, 28",313a,,,,,,,,,,,"GB-Occc 154, p. 400 b"
C 317,1,De moi douloureus vos chant,De moi dolereus vos chant,Chanson à refrain,1,,Langue d'oïl,,Vers,4,,,Guiot de Dijon,Attribution dans la table,84-10,"199, 22",317,,188,,,,,,,,,"F-Pn fr. 844, fol. 174 vb"
C 317,2,De moi douloureus vos chant,De moi dolereus uos chant,Chanson à refrain,1,,Langue d'oïl,,Vers,4,,,Gilbert de Berneville,,84-10,"199, 22",317,,188,,,,,,,,,"F-Pn fr. 12615, fol. 35 r"
C 317,3,De moi douloureus vos chant,De moi dolerex vos chant,Chanson à refrain,1,,Langue d'oïl,,Vers,4,,,Gilbert de Berneville,,84-10,"199, 22",317,,188,,,,,,,,,"F-Pn fr. 12615, fol. 84 v"
C 326,1,A la bele me comant,A la belle me comant,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,262-25,"1064, 7",326,,,,,,,,,,,"GB-Ob Douce 308, fol. 210c (222) ra"
C 337,1,Aucune gent vont disant (Que j'ain),Aucune gens uont dixant (ke i'ain),Ballette à refrain,1,,Langue d'oïl,,Vers,4,,,Anonyme,,265-157,"1066, 1",337,,,,,,,,,,,"GB-Ob Douce 308, fol. 212 (224) vb"
C 345,1,De vrai cuer humeliant,De urai cuer humeliant,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-508,"1098, 1",345,,,,,,,,,,,"GB-Ob Douce 308, fol. 232 (243) vb"
C 346,1,L'autrier aloie jouant,L'autrier alloie juant,Pastourelle à refrain,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-1010,"666, 1",346,,,,,,,,,,,"GB-Ob Douce 308, fol. 208 (218) va"
C 348,1,L'autrier aloie pensant,L'autrier aloie pensant,Chanson à refrain,1,,Langue d'oïl,,Vers,5,,,Anonyme,Chanson copiée dans la section Perrin d'Angicourt,265-1011,"320, 1",348,,202,,,,,,,,,"F-Pn fr. 24406, fol. 95 ra"
C 354,1,La flours nouvele qui resplant,La flors nouelle ki resplant,Chanson à refrain,1,,Langue d'oïl,,Vers,7,1,,Gontier de Soignies,,92-6,"79, 6",354,,,,,,,,,,,"F-Pn fr. 12615, fol. 110 r"
C 356,1,Douce dame cui j'ain tant,Douce dame cui i'ain tant,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-909,"250, 1",356,,205,,,,,,,,,"GB-Ob Douce 308, fol. 212 (224) va"
C 362,1,"Dame, d'onour qui valés tant",Dame d'onor qui ualeis tant,Ballette à refrain,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-409,"682, 1",362,,,,,,,,,,,"GB-Ob Douce 308, fol. 220 (232) vb"
C 366,1,"Amours ne se done, mais ele se vant",Amors ne se donne mais elle se uant,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-114,"4, 6",366,,211,,,,,,,,,"GB-Ob Douce 308, fol. 212 (224) rb"
C 367,1,Lés un pin verdoiant,[…] talant mout grant piece de ior,Pastourelle à refrain,1,,Langue d'oïl,,Vers,5,,,Jean Bodel,Attribution dans la table,132-5,"310, 1",367,,212,,,,,,,Manuscrit lacunaire,,"F-Pn fr. 844, fol. 99 ra"
C 367,2,Lés un pin verdoiant,Lés un pin verdoiant,Pastourelle à refrain,1,,Langue d'oïl,,Vers,5,,,Jean Bodel,,132-5,"310, 1",367,,212,,,,,,,,,"F-Pn fr. 12615, fol. 85 v"
C 368,1,Delés un pré verdoiant,Dalés un pré verdoiant,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Gilles le Vinier,,213-2,"347, 2",368,,213,,,,,,,,,"F-Pn fr. 12615, fol. 101 v"
C 368,2,Delés un pré verdoiant,Delez un pré uerdoiant,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Raoul de Beauvais,,213-2,"347, 2",368,,213,,,,,,,,,"F-Pa 5198, p. 208 b"
C 368,3,Delés un pré verdoiant,Delez un bois uerdoiant,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Jean Erart,,213-2,"347, 2",368,,213,,,,,,,,,"F-Pn fr. 845, fol. 100 va"
C 368,4,Delés un pré verdoiant,Delez un pré uerdoiant,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Raoul de Beauvais,,213-2,"347, 2",368,,213,,,,,,,,,"F-Pn fr. 847, fol. 124 va"
C 368,5,Delés un pré verdoiant,Delez un bois uerdoiant,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Jean Erart,Attribution postérieure,213-2,"347, 2",368,,213,,,,,,,Copie postérieure,,"F-Pn nouv. acq. fr. 1050, fol. 144 vb"
C 370,1,Amours m'ont fait mon vivant,Amors m'ont fais mon uiuant,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-110,"1184, 7",370,,,,,,,,,,,"GB-Ob Douce 308, fol. 210c (222) va"
C 371,1,J'ai amé trestout mon vivant,I'ai amé trestout mon uiuant,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Guillaume Veau,,103-1,"909, 4",371,,215,,,,,,,St. I-V,,"F-Pa 5198, p. 284 a"
